00:02:20.954 [Safezone] Player "Cap" (id=Q3M9FJE3Je-u4MYuLOACkjxlPTmQOXPO6od4hwPU2Q0= pos=<5616.877441, 29.023972, 5418.303223>) Entered the safezone
01:20:18.772 [VehicleEnter] Player MaxCaliber [uid=s7vJf2NuCNme1MUM_sgLr2G3yzcxYg10pO0s-GAKExM=] entered vehicle Gyrocopter (id=DF7EA0745446497E3294ABA9EA546397 pos=<3715.471191, 12.322270, 9289.170898>) as pilot
01:20:21.070 [VehicleEngine] Player MaxCaliber [uid=s7vJf2NuCNme1MUM_sgLr2G3yzcxYg10pO0s-GAKExM=] started vehicle Gyrocopter (id=DF7EA0745446497E3294ABA9EA546397 pos=<3715.471191, 12.322176, 9289.170898>)
01:24:40.309 [VehicleEngine] Player MaxCaliber [uid=s7vJf2NuCNme1MUM_sgLr2G3yzcxYg10pO0s-GAKExM=] stopped vehicle Gyrocopter (id=DF7EA0745446497E3294ABA9EA546397 pos=<3712.942383, 11.150147, 9288.228516>)
01:24:47.392 [VehicleLeave] Player MaxCaliber [uid=s7vJf2NuCNme1MUM_sgLr2G3yzcxYg10pO0s-GAKExM=] left vehicle Gyrocopter (id=DF7EA0745446497E3294ABA9EA546397 pos=<3712.940430, 11.149258, 9288.228516>)
01:34:20.882 [VehicleEnter] Player Captain Chaos [uid=KWl3ojgjStHOe3-iLRChpUG8crsNiNfei3BT6NCIfaw=] entered vehicle HAMMER_H1 black_rust (id=379A4E7A614BA841CA294D9B259BB572 pos=<9616.395508, 3.138710, 3105.747803>) as driver
01:34:22.687 [VehicleEngine] Player Captain Chaos [uid=KWl3ojgjStHOe3-iLRChpUG8crsNiNfei3BT6NCIfaw=] started vehicle HAMMER_H1 black_rust (id=379A4E7A614BA841CA294D9B259BB572 pos=<9616.395508, 3.138712, 3105.747803>)
01:34:25.488 [VehicleLeave] Player Captain Chaos [uid=KWl3ojgjStHOe3-iLRChpUG8crsNiNfei3BT6NCIfaw=] left vehicle HAMMER_H1 black_rust (id=379A4E7A614BA841CA294D9B259BB572 pos=<9616.395508, 3.138712, 3105.747803>)
01:39:10.853 [VehicleEnter] Player Captain Chaos [uid=KWl3ojgjStHOe3-iLRChpUG8crsNiNfei3BT6NCIfaw=] entered vehicle HAMMER_H1 black_rust (id=379A4E7A614BA841CA294D9B259BB572 pos=<9616.395508, 3.138709, 3105.747803>) as driver
01:39:16.869 [VehicleEngine] Player Captain Chaos [uid=KWl3ojgjStHOe3-iLRChpUG8crsNiNfei3BT6NCIfaw=] started vehicle HAMMER_H1 black_rust (id=379A4E7A614BA841CA294D9B259BB572 pos=<9616.395508, 3.138708, 3105.747803>)
01:48:15.462 [AI Patrol] Spawning 2 Shamans bots at <7075.079102, 37.047550, 4031.736084>
01:58:39.084 [VehicleCarKey] Player "MaxCaliber" (id=s7vJf2NuCNme1MUM_sgLr2G3yzcxYg10pO0s-GAKExM= pos=<3777.905518, 26.626701, 9303.888672>) used the  ExpansionCarKey to unlock NivaPickup_kamo (id=1DABC1196A4051D40DC8578D2FCC6FAC pos=<3778.596680, 26.680105, 9306.848633>)
01:58:46.255 [VehicleEnter] Player MaxCaliber [uid=s7vJf2NuCNme1MUM_sgLr2G3yzcxYg10pO0s-GAKExM=] entered vehicle NivaPickup Camo (id=1DABC1196A4051D40DC8578D2FCC6FAC pos=<3778.596191, 26.680101, 9306.847656>) as driver
01:58:49.263 [VehicleEngine] Player MaxCaliber [uid=s7vJf2NuCNme1MUM_sgLr2G3yzcxYg10pO0s-GAKExM=] started vehicle NivaPickup Camo (id=1DABC1196A4051D40DC8578D2FCC6FAC pos=<3778.595947, 26.680105, 9306.847656>)
02:04:08.773 [VehicleLeave] Player Captain Chaos [uid=KWl3ojgjStHOe3-iLRChpUG8crsNiNfei3BT6NCIfaw=] left vehicle HAMMER_H1 black_rust (id=379A4E7A614BA841CA294D9B259BB572 pos=<8323.855469, 5.170350, 9147.955078>)
02:05:53.021 [VehicleEngine] Player MaxCaliber [uid=s7vJf2NuCNme1MUM_sgLr2G3yzcxYg10pO0s-GAKExM=] stopped vehicle NivaPickup Camo (id=1DABC1196A4051D40DC8578D2FCC6FAC pos=<3227.922852, 20.483387, 6457.858887>)
02:05:56.958 [VehicleLeave] Player MaxCaliber [uid=s7vJf2NuCNme1MUM_sgLr2G3yzcxYg10pO0s-GAKExM=] left vehicle NivaPickup Camo (id=1DABC1196A4051D40DC8578D2FCC6FAC pos=<3227.922852, 20.483393, 6457.860840>)
02:09:29.538 [VehicleEnter] Player Captain Chaos [uid=KWl3ojgjStHOe3-iLRChpUG8crsNiNfei3BT6NCIfaw=] entered vehicle HAMMER_H1 black_rust (id=379A4E7A614BA841CA294D9B259BB572 pos=<8323.855469, 5.170351, 9147.955078>) as driver
02:09:31.453 [VehicleEngine] Player Captain Chaos [uid=KWl3ojgjStHOe3-iLRChpUG8crsNiNfei3BT6NCIfaw=] started vehicle HAMMER_H1 black_rust (id=379A4E7A614BA841CA294D9B259BB572 pos=<8323.855469, 5.170351, 9147.955078>)
02:10:59.930 [VehicleEnter] Player MaxCaliber [uid=s7vJf2NuCNme1MUM_sgLr2G3yzcxYg10pO0s-GAKExM=] entered vehicle NivaPickup Camo (id=1DABC1196A4051D40DC8578D2FCC6FAC pos=<3227.922607, 20.483389, 6457.854004>) as driver
02:11:03.844 [VehicleEngine] Player MaxCaliber [uid=s7vJf2NuCNme1MUM_sgLr2G3yzcxYg10pO0s-GAKExM=] started vehicle NivaPickup Camo (id=1DABC1196A4051D40DC8578D2FCC6FAC pos=<3227.922607, 20.483393, 6457.856445>)
02:12:26.664 [VehicleEngine] Player MaxCaliber [uid=s7vJf2NuCNme1MUM_sgLr2G3yzcxYg10pO0s-GAKExM=] stopped vehicle NivaPickup Camo (id=1DABC1196A4051D40DC8578D2FCC6FAC pos=<3594.545898, 20.483383, 6591.481934>)
02:12:29.702 [VehicleLeave] Player MaxCaliber [uid=s7vJf2NuCNme1MUM_sgLr2G3yzcxYg10pO0s-GAKExM=] left vehicle NivaPickup Camo (id=1DABC1196A4051D40DC8578D2FCC6FAC pos=<3594.546387, 20.483387, 6591.481934>)
02:15:58.698 [VehicleEnter] Player MaxCaliber [uid=s7vJf2NuCNme1MUM_sgLr2G3yzcxYg10pO0s-GAKExM=] entered vehicle NivaPickup Camo (id=1DABC1196A4051D40DC8578D2FCC6FAC pos=<3594.545898, 20.483389, 6591.481934>) as driver
02:16:01.096 [VehicleEngine] Player MaxCaliber [uid=s7vJf2NuCNme1MUM_sgLr2G3yzcxYg10pO0s-GAKExM=] started vehicle NivaPickup Camo (id=1DABC1196A4051D40DC8578D2FCC6FAC pos=<3594.546143, 20.483387, 6591.481934>)
02:16:59.769 [VehicleLeave] Player MaxCaliber [uid=s7vJf2NuCNme1MUM_sgLr2G3yzcxYg10pO0s-GAKExM=] left vehicle NivaPickup Camo (id=1DABC1196A4051D40DC8578D2FCC6FAC pos=<3707.890137, 20.483391, 6469.061523>)
02:17:17.041 [VehicleEnter] Player MaxCaliber [uid=s7vJf2NuCNme1MUM_sgLr2G3yzcxYg10pO0s-GAKExM=] entered vehicle NivaPickup Camo (id=1DABC1196A4051D40DC8578D2FCC6FAC pos=<3707.890137, 20.483393, 6469.061523>) as driver
02:17:19.937 [VehicleEngine] Player MaxCaliber [uid=s7vJf2NuCNme1MUM_sgLr2G3yzcxYg10pO0s-GAKExM=] started vehicle NivaPickup Camo (id=1DABC1196A4051D40DC8578D2FCC6FAC pos=<3707.888184, 20.483387, 6469.060547>)
02:18:26.851 [VehicleLeave] Player Captain Chaos [uid=KWl3ojgjStHOe3-iLRChpUG8crsNiNfei3BT6NCIfaw=] left vehicle HAMMER_H1 black_rust (id=379A4E7A614BA841CA294D9B259BB572 pos=<11073.064453, 5.420350, 10245.750000>)
02:20:31.407 [VehicleLeave] Player MaxCaliber [uid=s7vJf2NuCNme1MUM_sgLr2G3yzcxYg10pO0s-GAKExM=] left vehicle NivaPickup Camo (id=1DABC1196A4051D40DC8578D2FCC6FAC pos=<3522.177002, 21.126633, 6215.960449>)
02:20:52.770 [VehicleEnter] Player MaxCaliber [uid=s7vJf2NuCNme1MUM_sgLr2G3yzcxYg10pO0s-GAKExM=] entered vehicle NivaPickup Camo (id=1DABC1196A4051D40DC8578D2FCC6FAC pos=<3522.176514, 21.127300, 6215.970703>) as driver
02:20:56.236 [VehicleEngine] Player MaxCaliber [uid=s7vJf2NuCNme1MUM_sgLr2G3yzcxYg10pO0s-GAKExM=] started vehicle NivaPickup Camo (id=1DABC1196A4051D40DC8578D2FCC6FAC pos=<3522.177002, 21.128300, 6215.987793>)
02:22:31.330 [AI Patrol] Spawning 3 Paris Island Patrol bots at <3075.330078, 22.450001, 4250.270508>
02:24:45.619 [AI Patrol] Spawning 2 Shamans bots at <4902.344238, 108.572067, 3496.227295>
02:25:15.424 [VehicleEnter] Player Captain Chaos [uid=KWl3ojgjStHOe3-iLRChpUG8crsNiNfei3BT6NCIfaw=] entered vehicle HAMMER_H1 black_rust (id=379A4E7A614BA841CA294D9B259BB572 pos=<11073.064453, 5.420350, 10245.765625>) as driver
02:25:19.830 [VehicleEngine] Player Captain Chaos [uid=KWl3ojgjStHOe3-iLRChpUG8crsNiNfei3BT6NCIfaw=] started vehicle HAMMER_H1 black_rust (id=379A4E7A614BA841CA294D9B259BB572 pos=<11073.064453, 5.420351, 10245.765625>)
02:25:29.045 [AI Patrol] Spawning 3 Paris Island Patrol bots at <3031.120361, 24.015451, 3656.516357>
02:26:27.085 [VehicleLeave] Player Captain Chaos [uid=KWl3ojgjStHOe3-iLRChpUG8crsNiNfei3BT6NCIfaw=] left vehicle HAMMER_H1 black_rust (id=379A4E7A614BA841CA294D9B259BB572 pos=<10886.286133, 5.420350, 10383.869141>)
02:29:28.664 [VehicleLeave] Player MaxCaliber [uid=s7vJf2NuCNme1MUM_sgLr2G3yzcxYg10pO0s-GAKExM=] left vehicle NivaPickup Camo (id=1DABC1196A4051D40DC8578D2FCC6FAC pos=<3816.810547, 5.533386, 2551.235596>)
02:35:11.320 [VehicleEnter] Player MaxCaliber [uid=s7vJf2NuCNme1MUM_sgLr2G3yzcxYg10pO0s-GAKExM=] entered vehicle NivaPickup Camo (id=1DABC1196A4051D40DC8578D2FCC6FAC pos=<3816.813721, 5.533392, 2551.236816>) as driver
02:35:16.416 [VehicleEngine] Player MaxCaliber [uid=s7vJf2NuCNme1MUM_sgLr2G3yzcxYg10pO0s-GAKExM=] started vehicle NivaPickup Camo (id=1DABC1196A4051D40DC8578D2FCC6FAC pos=<3816.813477, 5.533391, 2551.236816>)
02:35:37.970 [VehicleEngine] Player MaxCaliber [uid=s7vJf2NuCNme1MUM_sgLr2G3yzcxYg10pO0s-GAKExM=] stopped vehicle NivaPickup Camo (id=1DABC1196A4051D40DC8578D2FCC6FAC pos=<3878.862549, 5.533384, 2551.449219>)
02:35:42.603 [VehicleLeave] Player MaxCaliber [uid=s7vJf2NuCNme1MUM_sgLr2G3yzcxYg10pO0s-GAKExM=] left vehicle NivaPickup Camo (id=1DABC1196A4051D40DC8578D2FCC6FAC pos=<3878.863770, 5.533387, 2551.447266>)
02:35:59.868 [VehicleEnter] Player MaxCaliber [uid=s7vJf2NuCNme1MUM_sgLr2G3yzcxYg10pO0s-GAKExM=] entered vehicle NivaPickup Camo (id=1DABC1196A4051D40DC8578D2FCC6FAC pos=<3878.864502, 5.533389, 2551.446045>) as driver
02:36:03.520 [VehicleEngine] Player MaxCaliber [uid=s7vJf2NuCNme1MUM_sgLr2G3yzcxYg10pO0s-GAKExM=] started vehicle NivaPickup Camo (id=1DABC1196A4051D40DC8578D2FCC6FAC pos=<3878.864502, 5.533388, 2551.445801>)
02:37:21.394 [VehicleEnter] Player Captain Chaos [uid=KWl3ojgjStHOe3-iLRChpUG8crsNiNfei3BT6NCIfaw=] entered vehicle HAMMER_H1 black_rust (id=379A4E7A614BA841CA294D9B259BB572 pos=<10886.287109, 5.420350, 10383.868164>) as driver
02:37:24.235 [VehicleEngine] Player Captain Chaos [uid=KWl3ojgjStHOe3-iLRChpUG8crsNiNfei3BT6NCIfaw=] started vehicle HAMMER_H1 black_rust (id=379A4E7A614BA841CA294D9B259BB572 pos=<10886.287109, 5.420350, 10383.868164>)
02:42:55.193 [VehicleLeave] Player Captain Chaos [uid=KWl3ojgjStHOe3-iLRChpUG8crsNiNfei3BT6NCIfaw=] left vehicle HAMMER_H1 black_rust (id=379A4E7A614BA841CA294D9B259BB572 pos=<9069.138672, 10.690513, 9571.875000>)
02:43:42.590 [VehicleEnter] Player Captain Chaos [uid=KWl3ojgjStHOe3-iLRChpUG8crsNiNfei3BT6NCIfaw=] entered vehicle HAMMER_H1 black_rust (id=379A4E7A614BA841CA294D9B259BB572 pos=<9069.138672, 10.690454, 9571.875000>) as driver
02:43:43.851 [VehicleEngine] Player Captain Chaos [uid=KWl3ojgjStHOe3-iLRChpUG8crsNiNfei3BT6NCIfaw=] started vehicle HAMMER_H1 black_rust (id=379A4E7A614BA841CA294D9B259BB572 pos=<9069.138672, 10.690457, 9571.875000>)
02:46:57.712 [VehicleEngine] Player MaxCaliber [uid=s7vJf2NuCNme1MUM_sgLr2G3yzcxYg10pO0s-GAKExM=] stopped vehicle NivaPickup Camo (id=1DABC1196A4051D40DC8578D2FCC6FAC pos=<4924.298828, 3.936539, 2130.733154>)
02:47:01.114 [VehicleLeave] Player MaxCaliber [uid=s7vJf2NuCNme1MUM_sgLr2G3yzcxYg10pO0s-GAKExM=] left vehicle NivaPickup Camo (id=1DABC1196A4051D40DC8578D2FCC6FAC pos=<4924.298828, 3.936539, 2130.733154>)
02:49:13.319 [VehicleLeave] Player Captain Chaos [uid=KWl3ojgjStHOe3-iLRChpUG8crsNiNfei3BT6NCIfaw=] left vehicle HAMMER_H1 black_rust (id=379A4E7A614BA841CA294D9B259BB572 pos=<7567.200195, 3.845205, 8768.008789>)
02:50:47.720 [VehicleEnter] Player Captain Chaos [uid=KWl3ojgjStHOe3-iLRChpUG8crsNiNfei3BT6NCIfaw=] entered vehicle HAMMER_H1 black_rust (id=379A4E7A614BA841CA294D9B259BB572 pos=<7567.200195, 3.845206, 8768.008789>) as driver
02:50:49.483 [VehicleEngine] Player Captain Chaos [uid=KWl3ojgjStHOe3-iLRChpUG8crsNiNfei3BT6NCIfaw=] started vehicle HAMMER_H1 black_rust (id=379A4E7A614BA841CA294D9B259BB572 pos=<7567.200195, 3.845206, 8768.008789>)
02:58:00.237 [VehicleEnter] Player MaxCaliber [uid=s7vJf2NuCNme1MUM_sgLr2G3yzcxYg10pO0s-GAKExM=] entered vehicle NivaPickup Camo (id=1DABC1196A4051D40DC8578D2FCC6FAC pos=<4924.305664, 3.936491, 2130.732910>) as driver
03:00:30.089 [VehicleEngine] Player MaxCaliber [uid=s7vJf2NuCNme1MUM_sgLr2G3yzcxYg10pO0s-GAKExM=] started vehicle NivaPickup Camo (id=1DABC1196A4051D40DC8578D2FCC6FAC pos=<4924.305176, 3.936510, 2130.732910>)
03:04:04.278 [VehicleLeave] Player MaxCaliber [uid=s7vJf2NuCNme1MUM_sgLr2G3yzcxYg10pO0s-GAKExM=] left vehicle NivaPickup Camo (id=1DABC1196A4051D40DC8578D2FCC6FAC pos=<4833.089844, 13.988881, 1395.192261>)
03:07:30.811 [VehicleEnter] Player MaxCaliber [uid=s7vJf2NuCNme1MUM_sgLr2G3yzcxYg10pO0s-GAKExM=] entered vehicle NivaPickup Camo (id=1DABC1196A4051D40DC8578D2FCC6FAC pos=<4833.090820, 13.988923, 1395.193115>) as driver
03:07:33.679 [VehicleEngine] Player MaxCaliber [uid=s7vJf2NuCNme1MUM_sgLr2G3yzcxYg10pO0s-GAKExM=] started vehicle NivaPickup Camo (id=1DABC1196A4051D40DC8578D2FCC6FAC pos=<4833.093750, 13.989037, 1395.192749>)
03:09:15.999 [VehicleLeave] Player MaxCaliber [uid=s7vJf2NuCNme1MUM_sgLr2G3yzcxYg10pO0s-GAKExM=] left vehicle NivaPickup Camo (id=1DABC1196A4051D40DC8578D2FCC6FAC pos=<5421.378418, 66.539024, 1583.033203>)
03:09:43.500 [VehicleEnter] Player MaxCaliber [uid=s7vJf2NuCNme1MUM_sgLr2G3yzcxYg10pO0s-GAKExM=] entered vehicle NivaPickup Camo (id=1DABC1196A4051D40DC8578D2FCC6FAC pos=<5421.377930, 66.539032, 1583.031738>) as driver
03:09:46.396 [VehicleEngine] Player MaxCaliber [uid=s7vJf2NuCNme1MUM_sgLr2G3yzcxYg10pO0s-GAKExM=] started vehicle NivaPickup Camo (id=1DABC1196A4051D40DC8578D2FCC6FAC pos=<5421.377930, 66.539024, 1583.031738>)
03:10:00.658 [VehicleLeave] Player Captain Chaos [uid=KWl3ojgjStHOe3-iLRChpUG8crsNiNfei3BT6NCIfaw=] left vehicle HAMMER_H1 black_rust (id=379A4E7A614BA841CA294D9B259BB572 pos=<7558.536133, 23.821056, 3916.433838>)
03:10:45.438 [VehicleCarKey] Player "Captain Chaos" (id=KWl3ojgjStHOe3-iLRChpUG8crsNiNfei3BT6NCIfaw= pos=<7558.685059, 23.692383, 3918.409668>) used the  ExpansionCarKey to lock HAMMER_H1_black_rust (id=379A4E7A614BA841CA294D9B259BB572 pos=<7558.541992, 23.819614, 3916.475342>)
03:12:53.098 [VehicleEngine] Player MaxCaliber [uid=s7vJf2NuCNme1MUM_sgLr2G3yzcxYg10pO0s-GAKExM=] stopped vehicle NivaPickup Camo (id=1DABC1196A4051D40DC8578D2FCC6FAC pos=<5706.194824, 108.506027, 2337.660645>)
03:12:55.384 [VehicleLeave] Player MaxCaliber [uid=s7vJf2NuCNme1MUM_sgLr2G3yzcxYg10pO0s-GAKExM=] left vehicle NivaPickup Camo (id=1DABC1196A4051D40DC8578D2FCC6FAC pos=<5706.194824, 108.505997, 2337.662842>)
03:13:20.150 [VehicleCarKey] Player "Captain Chaos" (id=KWl3ojgjStHOe3-iLRChpUG8crsNiNfei3BT6NCIfaw= pos=<7558.889648, 23.698095, 3918.296387>) used the  ExpansionCarKey to unlock HAMMER_H1_black_rust (id=379A4E7A614BA841CA294D9B259BB572 pos=<7558.541992, 23.819614, 3916.475342>)
03:13:23.720 [VehicleEnter] Player Captain Chaos [uid=KWl3ojgjStHOe3-iLRChpUG8crsNiNfei3BT6NCIfaw=] entered vehicle HAMMER_H1 black_rust (id=379A4E7A614BA841CA294D9B259BB572 pos=<7558.541992, 23.819616, 3916.475342>) as driver
03:13:27.779 [VehicleEngine] Player Captain Chaos [uid=KWl3ojgjStHOe3-iLRChpUG8crsNiNfei3BT6NCIfaw=] started vehicle HAMMER_H1 black_rust (id=379A4E7A614BA841CA294D9B259BB572 pos=<7558.541992, 23.819620, 3916.475342>)
03:15:15.781 [VehicleLeave] Player Captain Chaos [uid=KWl3ojgjStHOe3-iLRChpUG8crsNiNfei3BT6NCIfaw=] left vehicle HAMMER_H1 black_rust (id=379A4E7A614BA841CA294D9B259BB572 pos=<8990.983398, 28.189974, 4194.519531>)
03:17:00.342 [VehicleEnter] Player Captain Chaos [uid=KWl3ojgjStHOe3-iLRChpUG8crsNiNfei3BT6NCIfaw=] entered vehicle HAMMER_H1 black_rust (id=379A4E7A614BA841CA294D9B259BB572 pos=<8990.983398, 28.189974, 4194.519531>) as driver
03:17:07.083 [VehicleEngine] Player Captain Chaos [uid=KWl3ojgjStHOe3-iLRChpUG8crsNiNfei3BT6NCIfaw=] started vehicle HAMMER_H1 black_rust (id=379A4E7A614BA841CA294D9B259BB572 pos=<8990.983398, 28.189974, 4194.519531>)
03:20:28.800 [VehicleLeave] Player Captain Chaos [uid=KWl3ojgjStHOe3-iLRChpUG8crsNiNfei3BT6NCIfaw=] left vehicle HAMMER_H1 black_rust (id=379A4E7A614BA841CA294D9B259BB572 pos=<9622.744141, 3.044422, 3107.529297>)
03:20:41.614 [VehicleCarKey] Player "Captain Chaos" (id=KWl3ojgjStHOe3-iLRChpUG8crsNiNfei3BT6NCIfaw= pos=<9622.395508, 3.083041, 3109.354004>) used the  ExpansionCarKey to lock HAMMER_H1_black_rust (id=379A4E7A614BA841CA294D9B259BB572 pos=<9622.744141, 3.044436, 3107.529541>)
03:22:18.753 [Party] Player "Captain Chaos" (id=KWl3ojgjStHOe3-iLRChpUG8crsNiNfei3BT6NCIfaw=) left the party "Dirty Crew" (id=23 ownerUID=VsEWQWxzvcTpDLQgc9tVyxq5TiqDS9O3QehdBa_YkH8= ownerName=Condom Breath)
03:27:29.463 [VehicleEnter] Player MaxCaliber [uid=s7vJf2NuCNme1MUM_sgLr2G3yzcxYg10pO0s-GAKExM=] entered vehicle NivaPickup Camo (id=1DABC1196A4051D40DC8578D2FCC6FAC pos=<5706.195313, 108.506042, 2337.660645>) as driver
03:27:32.062 [VehicleEngine] Player MaxCaliber [uid=s7vJf2NuCNme1MUM_sgLr2G3yzcxYg10pO0s-GAKExM=] started vehicle NivaPickup Camo (id=1DABC1196A4051D40DC8578D2FCC6FAC pos=<5706.195313, 108.506035, 2337.660645>)
03:28:24.365 [VehicleLeave] Player MaxCaliber [uid=s7vJf2NuCNme1MUM_sgLr2G3yzcxYg10pO0s-GAKExM=] left vehicle NivaPickup Camo (id=1DABC1196A4051D40DC8578D2FCC6FAC pos=<5904.053223, 88.488976, 2432.963623>)
03:29:06.213 [VehicleEnter] Player MaxCaliber [uid=s7vJf2NuCNme1MUM_sgLr2G3yzcxYg10pO0s-GAKExM=] entered vehicle NivaPickup Camo (id=1DABC1196A4051D40DC8578D2FCC6FAC pos=<5904.050781, 88.488846, 2432.961914>) as driver
03:29:08.861 [VehicleEngine] Player MaxCaliber [uid=s7vJf2NuCNme1MUM_sgLr2G3yzcxYg10pO0s-GAKExM=] started vehicle NivaPickup Camo (id=1DABC1196A4051D40DC8578D2FCC6FAC pos=<5904.050781, 88.488846, 2432.961914>)
03:29:34.831 [VehicleEngine] Player MaxCaliber [uid=s7vJf2NuCNme1MUM_sgLr2G3yzcxYg10pO0s-GAKExM=] stopped vehicle NivaPickup Camo (id=1DABC1196A4051D40DC8578D2FCC6FAC pos=<5882.436035, 80.096588, 2332.651611>)
03:29:38.265 [VehicleLeave] Player MaxCaliber [uid=s7vJf2NuCNme1MUM_sgLr2G3yzcxYg10pO0s-GAKExM=] left vehicle NivaPickup Camo (id=1DABC1196A4051D40DC8578D2FCC6FAC pos=<5882.436035, 80.096527, 2332.648682>)
03:31:35.721 [VehicleEnter] Player MaxCaliber [uid=s7vJf2NuCNme1MUM_sgLr2G3yzcxYg10pO0s-GAKExM=] entered vehicle NivaPickup Camo (id=1DABC1196A4051D40DC8578D2FCC6FAC pos=<5882.436523, 80.096558, 2332.648682>) as driver
03:31:39.598 [VehicleLeave] Player MaxCaliber [uid=s7vJf2NuCNme1MUM_sgLr2G3yzcxYg10pO0s-GAKExM=] left vehicle NivaPickup Camo (id=1DABC1196A4051D40DC8578D2FCC6FAC pos=<5882.436523, 80.096588, 2332.650635>)
03:31:46.950 [VehicleEnter] Player MaxCaliber [uid=s7vJf2NuCNme1MUM_sgLr2G3yzcxYg10pO0s-GAKExM=] entered vehicle NivaPickup Camo (id=1DABC1196A4051D40DC8578D2FCC6FAC pos=<5882.437012, 80.096588, 2332.649902>) as driver
03:31:49.813 [VehicleEngine] Player MaxCaliber [uid=s7vJf2NuCNme1MUM_sgLr2G3yzcxYg10pO0s-GAKExM=] started vehicle NivaPickup Camo (id=1DABC1196A4051D40DC8578D2FCC6FAC pos=<5882.437012, 80.096603, 2332.650635>)
03:37:13.005 [VehicleEngine] Player MaxCaliber [uid=s7vJf2NuCNme1MUM_sgLr2G3yzcxYg10pO0s-GAKExM=] stopped vehicle NivaPickup Camo (id=1DABC1196A4051D40DC8578D2FCC6FAC pos=<6641.291016, 32.118881, 2864.027588>)
03:37:19.239 [VehicleLeave] Player MaxCaliber [uid=s7vJf2NuCNme1MUM_sgLr2G3yzcxYg10pO0s-GAKExM=] left vehicle NivaPickup Camo (id=1DABC1196A4051D40DC8578D2FCC6FAC pos=<6641.291016, 32.118870, 2864.024902>)
03:47:08.072 [MissionAirdrop] An airdrop is heading towards "Stonington" (pos=<6973.000000, 0.000000, 1701.000000> type=Random_Stonington) with a ExpansionAirdropContainer_Military
03:47:37.795 [VehicleEnter] Player MaxCaliber [uid=s7vJf2NuCNme1MUM_sgLr2G3yzcxYg10pO0s-GAKExM=] entered vehicle NivaPickup Camo (id=1DABC1196A4051D40DC8578D2FCC6FAC pos=<6641.291016, 32.118893, 2864.026367>) as driver
03:48:22.047 [VehicleEngine] Player MaxCaliber [uid=s7vJf2NuCNme1MUM_sgLr2G3yzcxYg10pO0s-GAKExM=] started vehicle NivaPickup Camo (id=1DABC1196A4051D40DC8578D2FCC6FAC pos=<6641.291016, 32.118896, 2864.026367>)
03:51:45.951 [VehicleEngine] Player MaxCaliber [uid=s7vJf2NuCNme1MUM_sgLr2G3yzcxYg10pO0s-GAKExM=] stopped vehicle NivaPickup Camo (id=1DABC1196A4051D40DC8578D2FCC6FAC pos=<6669.812500, 147.594482, 3547.547607>)
03:51:49.318 [VehicleLeave] Player MaxCaliber [uid=s7vJf2NuCNme1MUM_sgLr2G3yzcxYg10pO0s-GAKExM=] left vehicle NivaPickup Camo (id=1DABC1196A4051D40DC8578D2FCC6FAC pos=<6669.811035, 147.595016, 3547.546143>)
03:53:18.318 [VehicleEnter] Player MaxCaliber [uid=s7vJf2NuCNme1MUM_sgLr2G3yzcxYg10pO0s-GAKExM=] entered vehicle NivaPickup Camo (id=1DABC1196A4051D40DC8578D2FCC6FAC pos=<6669.807617, 147.595016, 3547.547607>) as driver
03:53:20.969 [VehicleEngine] Player MaxCaliber [uid=s7vJf2NuCNme1MUM_sgLr2G3yzcxYg10pO0s-GAKExM=] started vehicle NivaPickup Camo (id=1DABC1196A4051D40DC8578D2FCC6FAC pos=<6669.807617, 147.595200, 3547.547363>)
03:56:14.287 [VehicleEngine] Player MaxCaliber [uid=s7vJf2NuCNme1MUM_sgLr2G3yzcxYg10pO0s-GAKExM=] stopped vehicle NivaPickup Camo (id=1DABC1196A4051D40DC8578D2FCC6FAC pos=<6573.754395, 44.583389, 3800.494141>)
03:56:18.254 [VehicleLeave] Player MaxCaliber [uid=s7vJf2NuCNme1MUM_sgLr2G3yzcxYg10pO0s-GAKExM=] left vehicle NivaPickup Camo (id=1DABC1196A4051D40DC8578D2FCC6FAC pos=<6573.751953, 44.583385, 3800.496094>)
03:58:50.807 [VehicleEnter] Player MaxCaliber [uid=s7vJf2NuCNme1MUM_sgLr2G3yzcxYg10pO0s-GAKExM=] entered vehicle NivaPickup Camo (id=1DABC1196A4051D40DC8578D2FCC6FAC pos=<6573.754395, 44.583393, 3800.495361>) as driver
03:58:53.633 [VehicleEngine] Player MaxCaliber [uid=s7vJf2NuCNme1MUM_sgLr2G3yzcxYg10pO0s-GAKExM=] started vehicle NivaPickup Camo (id=1DABC1196A4051D40DC8578D2FCC6FAC pos=<6573.751953, 44.583385, 3800.497559>)
03:59:30.324 [VehicleEngine] Player MaxCaliber [uid=s7vJf2NuCNme1MUM_sgLr2G3yzcxYg10pO0s-GAKExM=] stopped vehicle NivaPickup Camo (id=1DABC1196A4051D40DC8578D2FCC6FAC pos=<6482.567383, 45.721184, 3849.693115>)
03:59:33.994 [VehicleLeave] Player MaxCaliber [uid=s7vJf2NuCNme1MUM_sgLr2G3yzcxYg10pO0s-GAKExM=] left vehicle NivaPickup Camo (id=1DABC1196A4051D40DC8578D2FCC6FAC pos=<6482.568848, 45.721184, 3849.693604>)
